id,category,matched_actions,scene_id,persona_id,query
N960,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,临时换了位置，准备和家里说一声，请帮我做个安全联系卡片，让我先确认自己现在在哪儿，同时留一个快速拨号入口，方便随时报平安。
N961,相机+位置,跳转到相机界面,spot_shooting_return,short_trip_errand_user,给我做个取景小组件，做活动跟拍时要确认当前地点，让我先确认自己现在在哪儿，再让我少点几步就能进入相机，操作尽量直接一点。
N962,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,给我做个办事返程卡片，外出办完事准备回家，把备忘中的注意事项放在一起，另外显示当前位置后可以马上导航回家，操作尽量直接一点。
N963,运动健康+音乐,跳转锻炼时长页；跳转到每日30首和收藏页面,sport_music_control,freelance_home_worker,给我做个运动音乐卡片，健身时不想来回切应用，显示今天的活动进度，点一下查看锻炼详情，同时点一下打开每日推荐或收藏歌单，别让我来回切应用。
N964,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,晚上想听点轻松的早点睡。给我来个晚安小组件，让我睡前能快速进入常听歌单，再把闹钟入口留出来，方便确认明早时间。
N965,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,周末约了外拍。帮我做个外拍天气卡片吧，把当前天气和空气情况放上去，另外保留一个明显的拍摄入口，最好一眼就能看明白。
N966,电池+系统设置,跳转到电池设置页面；一键开启省电模式,low_battery_outdoor,senior_programmer,做个出门续航卡片，准备开始跑单，手机还没充满，显示手机电量和是否在充电，同时电量紧张时能马上切到省电状态，把最重要的放前面。
N967,电池+系统设置,跳转到电池设置页面；一键开启省电模式,low_battery_outdoor,senior_programmer,出门前发现手机电量不太多。弄个出门续航卡片，显示手机电量和是否在充电，同时把省电模式入口放在顺手的位置。
N968,相机+位置,跳转到相机界面,spot_shooting_return,short_trip_errand_user,走到陌生街区想随手拍一下，给我做个取景小组件，把出发位置和当前位置放在一起，另外准备好后点一下直接开相机，最好一眼就能看明白。
N969,电池+运动健康,跳转到电池设置页面；跳转锻炼时长页,outdoor_sport_device_guard,college_exam_student,帮我做个训练电量卡片吧，户外训练时间会比较长，显示手机电量和是否在充电，再显示今天的活动进度，点一下查看锻炼详情，赶时间时也方便用。
N970,备忘录+运动健康,跳转到备忘录；跳转锻炼时长页,memo_sport_execution,retired_senior,今天的训练计划还没做完，请帮我做个锻炼清单卡片，显示备忘里的安排，并保留备忘录入口，再让我快速看运动数据和完成情况，赶时间时也方便用。
N971,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,加班结束后脑子还停不下来。想整一个助眠提醒卡片，把晚间常听的音乐放在顺手的位置，再让我看完安排后能直接去看闹钟，信息简单点就行。
N972,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,gen_z_student,帮我做个音乐闹钟卡片吧，加班结束后脑子还停不下来，让我睡前能快速进入常听歌单，另外让我顺手核对起床闹钟，赶时间时也方便用。
N973,闹钟+系统设置,跳转闹钟；模式切换（免打扰、睡眠、学习）,bedtime_tomorrow_plan,fitness_runner,明天要早起，想把睡前设置一次弄好，给我做个晚间安排卡片，让我顺手核对起床闹钟，同时把睡眠模式入口放上去，把最重要的放前面。
N974,备忘录+闹钟,跳转到备忘录；跳具体的tab页（跳转世界时钟、秒表、计时器）,pet_fed_tracker,young_chronic_medication_user,晚上回家要核对宠物照护记录，帮我做个宠物照护卡片，显示最近一次喂食记录和备注，再留一个计时入口，方便按时处理，临时要用时别绕太多层。
N975,电池+运动健康,跳转到电池设置页面；跳转锻炼时长页,outdoor_sport_device_guard,college_exam_student,准备开始运动，怕手机中途没电。帮我做个运动续航卡片吧，让我先确认手机还有多少电，也能进入电池设置，同时先看看今天的训练记录，再决定下一步。
N976,相机+位置,跳转到相机界面,spot_shooting_return,frequent_business_traveler,在外面看到不错的取景点。给我做个取景小组件，让我一眼看到当前所在地点，再把相机入口放上去，适合时马上开拍，别让我来回切应用。
N977,运动健康+系统设置,跳转锻炼时长页；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,sport_focus_mode,gen_z_student,今晚训练安排比较紧，帮我做个锻炼状态卡片吧，看看今天的运动状态和锻炼时长，点一下能看详情，另外让我少点几步就能开启专注，最好一眼就能看明白。
N978,电话+电池,跳转到电池设置页面；拨打电话,low_battery_safety_contact,car_commuter,跑单途中快没电，想先留好联络方式。想要一个低电量联络卡片，先看看手机还剩多少电，再决定后面的安排，再把家人联系方式放上去，点一下就能拨号，临时要用时别绕太多层。
N979,日历+电话,查询日程；跳转日程；拨打电话,schedule_quick_contact,office_worker,出发前想先确认这场安排，想要一个会议联络小组件，先告诉我下一场会是什么时候，还能直接看日程，再留一个一键联系入口，方便马上沟通，最好一眼就能看明白。
N980,闹钟+系统设置,跳转闹钟；模式切换（免打扰、睡眠、学习）,bedtime_tomorrow_plan,fitness_runner,最近总是睡前忘记切模式。想要一个晚间安排卡片，让我顺手核对起床闹钟，再准备休息时能直接切到睡眠模式，操作尽量直接一点。
N981,音乐+系统设置,模式切换（免打扰、睡眠、学习）；跳转到每日30首和收藏页面,music_focus_sleep,mobile_gamer,加班结束想早点安静下来。想整一个晚间音乐卡片，保留睡眠模式切换，避免继续被消息打扰，再点一下进入收藏歌单，不用再找音乐，最好一眼就能看明白。
N982,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,明早要早起，今晚想早点休息。帮我做个助眠提醒卡片吧，点一下进入收藏歌单，不用再找音乐，同时点一下就能打开明早的闹钟，我想少点几下。
N983,运动健康+音乐,跳转锻炼时长页；跳转到每日30首和收藏页面,sport_music_control,freelance_home_worker,准备去徒步，想顺手放点常听的歌。想要一个运动音乐卡片，让我先确认今天练了多久，也能进入运动记录，再点一下能直接进我收藏的歌单，赶时间时也方便用。
N984,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,麻烦做个报平安小组件，到陌生地方后需要尽快联系家人，把当前位置作为后续安排的参考，同时让我能从卡片马上联系家里人，别让我来回切应用。
N985,日历+电话,查询日程；跳转日程；拨打电话,schedule_quick_contact,office_worker,评审会快开始了，还没和对方确认，想要一个会议联络小组件，让我一眼看到会议标题和时间，点一下查看详情，另外让我确认联系人后直接拨过去，信息简单点就行。
N986,天气+位置,查询天气状况,weather_location_shooting_decision,delivery_ride_worker,在外面选拍摄地点，拿不准天气。来个位置天气卡片，把当前位置作为后续安排的参考，同时告诉我出门时是什么天气，有预警就提醒，最好一眼就能看明白。
N987,电话+电池,跳转到电池设置页面；拨打电话,low_battery_safety_contact,night_market_vendor,弄个安全联系小组件，出差路上电量偏低，显示手机电量和是否在充电，另外需要帮助时能直接给家人打电话，操作尽量直接一点。
N988,相机+导航,跳转到相机界面；跳转去导航,spot_shooting_return,freelance_creator,帮我做个外拍导航小组件，到地方要马上开拍，拍完就返程，把相机入口放上去，适合时马上开拍，再让我少点几步就能导航回家，信息简单点就行。
N989,天气+电话,查询天气状况；拨打电话,weather_care_contact,night_market_vendor,弄个天气关怀卡片，看到家那边天气不太好，天气变差时给我一个明显提醒，同时紧急时能一键打给家里人，最好一眼就能看明白。
